source,author,content,language,polarity,sentiment,keyword_sentiment,keyword_score,categories,cluster
google,Cathy Vandergucht,leuk tot nu met die energiepunten valt het erg tegen! zeer demotiverend,nl,0.0,neutral,positive,1,"['battery_issues', 'user_experience', 'gamification']",1
google,Petra Van den Broeck,Leuke bezigheid en al heel wat opgepikt.,nl,0.0,neutral,positive,1,['user_experience'],4
google,Nathalie S,"New energy system sucks, at best I can do 3 lessons, unless I watch ads for more energy. As if I didn't have to watch enough ads already. On top of that the math lessons are completely americanized. Please keep in mind that people all over the world use (probably less in the future with the energy system) this app and don't use ft, inch and other weird measurements. I can't do those lessons, we use liters, meters, etc.",en,0.10406336088154271,positive,neutral,0,"['lessons_content', 'user_experience']",3
google,Nea Wolfs,"ik ben niet goed in talen, maar duolingo helpt me hier super goed bij",nl,0.3333333333333333,positive,positive,2,"['language_availability', 'learning_effectiveness', 'gamification']",4
google,Ellen G,ik vind duolingo een hele leuke en leerzamen app en je kan leuke oefeningen er mee oevenen,nl,0.0,neutral,positive,1,"['lessons_content', 'user_experience', 'gamification']",2
google,Eric Delaet,"An annoying put up your volume bar covers the content and now another option ""energy"" keeps you from learning :( Support even doesn't react. Cannot recommend this app anymore, check Busuu or LingoDeer!",en,-0.86875,negative,neutral,0,['user_experience'],3
google,Guido Crijns,Energy makes me play less. Even paying for the app doesn't remove the energy system. Time for a new app?,en,-0.015151515151515152,neutral,neutral,0,"['lessons_content', 'user_experience']",3
google,Lukasz Kaczmarek,het heeft geen reclames en het is heel leerzaam,nl,0.0,neutral,negative,-1,['learning_effectiveness'],1
google,Dave De kruijf,goed,cy,0.0,neutral,positive,1,['learning_effectiveness'],4
google,Simone Adema,"Ik vond het erg leuk, maar nu de hartjes energie zijn geworden, je midden in de les moet afsluiten en niks aan de verdiende xp bonus hebt, is de lol er af helaas. Hopelijk wordt dit snel terug gedraaid..",nl,0.8,positive,positive,1,"['battery_issues', 'lessons_content', 'user_experience']",0
google,Jelle,echt die energie trekt op niets ik had liever die hartjes,af,0.0,neutral,negative,-1,['battery_issues'],0
google,no,gewoon een top app je leert vijna alle talen niet precies maar je leert het wel,nl,0.5,positive,negative,-1,"['language_availability', 'user_experience']",4
google,Maikel G,"0 sterren! Het nieuwe energie systeem heeft de app onbruikbaar gemaakt. Krijg je een 2x verdubbelaar waardoor je normaal nog even door zou spelen (en dus reclames zou kijken!), nu kan ik gewoon niet verder zonder te betalen met 'juwelen'. Dus sluit ik de app na 1 les. Duolingo killt zijn eigen app. Hebberigheid van Duolingo -> wegwezen met deze app! Ook al zat ik nu op een reeks van 450 dagen, hij gaat er NU vanaf. Bye bye Duolingo! 😣",nl,0.0,neutral,negative,-1,"['battery_issues', 'language_availability', 'lessons_content', 'user_experience', 'gamification']",2
google,Stijn Jans,"erg leuk en mooi gemaakt, proficiat!",nl,0.0,neutral,positive,2,['user_experience'],1
google,Richard Veltman,Wat is dat met die accu ipv de hartjes? Dit is voor mij echt een achteruitgang van deze app. Echt zonde.,nl,0.0,neutral,neutral,0,"['battery_issues', 'user_experience']",2
google,Vato Loco,Good app to learn another language,en,0.7,positive,neutral,0,['user_experience'],2
google,Hans Choinowski,"prima cursus , jammer dat het brasiliaans portugees is",nl,0.0,neutral,negative,-1,['general'],4
google,Pim Köther,ik vindt het een hele leuke manier van leren voor de taal die jij wilt,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,maarten c de groot,reclame dwang geld dwang constant,nl,0.0,neutral,neutral,0,['pricing'],4
google,Peter Koehorst,Het nieuwe energie systeem in plaats van hartjes maakt gratis gebruik ontzettend beperkt. Maximaal 2 lessen mogelijk achter elkaar. En de app is echt niet goed en gevarieerd genoeg om een duur abonnement te nemen.,nl,0.0,neutral,neutral,0,"['battery_issues', 'pricing', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
google,Nicole Bohmermann,het is geweldig ik gebruik het voor school en het is handig als je ergens naartoe gaat en je dan die taal kan leren echt geweldig dit 😍🤩,nl,0.0,neutral,positive,2,"['language_availability', 'learning_effectiveness']",0
google,Petra Noordzij,Irritant dat de app in een verhaal blijft hangen een niet meer verder gaat,nl,0.0,neutral,negative,-1,['user_experience'],2
google,Naoufal Boughlala,is super,en,0.3333333333333333,positive,positive,1,['general'],4
google,RJ D,The new energy system sucks hard bring back the hearts please. I can't make progress like i did before the change. It takes the fun out of learning if you can't finish a lesson. It is too much pay to play now.,en,0.007449494949494946,neutral,neutral,0,['lessons_content'],3
google,Sander Siebel,"Duolingo heeft zichzelf de das omgedaan met de introductie van de energiebooster. 2 lessen per dag is ongeveer de max, of de app kopen. Leuk leren is voorbij. Deze app daarom verwijderd!",nl,0.0,neutral,positive,1,"['battery_issues', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",2
google,Erik Wolfs,leuk,fr,0.0,neutral,positive,1,['user_experience'],1
google,sandra laroy,het is leuk voor the leere als je in het 3de leerjaar zit,nl,0.0,neutral,positive,1,['user_experience'],1
google,Mabel Dekker,The energy thing sucks. It makes it impossible te learn.,en,-0.4833333333333333,negative,neutral,0,['general'],3
google,Robert Lemmen,het nieuwe energie systeem is bagger,af,0.0,neutral,neutral,0,['battery_issues'],4
google,Wieke,"Leuke app, je kan er heel goed een nieuwe taal mee leren. Sinds kort gaat je energie op als je wat langer wilt oefenen. Jammer dat ze op deze manier proberen een premium account af te dwingen.",nl,0.0,neutral,positive,1,"['battery_issues', 'language_availability', 'pricing', 'learning_effectiveness', 'user_experience']",4
google,Lars Folkertsma,"De nieuwe energy-methode is zeer vervelend. Duolingo is bedoeld voor educatie, maar als het aantal lessen beperkt is wordt je educatieniveau toch niet beter?",nl,0.0,neutral,negative,-2,"['learning_effectiveness', 'lessons_content', 'gamification']",4
google,Sacha Mulder,"Leerzame app, wel dwingend als je een dag niet oefent.",nl,0.0,neutral,negative,-1,['user_experience'],2
google,Mirjam Gerritsen,"leuke manier om engels te leren, je wordt beloond en enthousiast gemaakt.",nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,Mark Musters,The focus on collecting more add revenue trough the energy update is holding me back learning. I don't want to waste time on ads.,en,0.09999999999999999,neutral,neutral,0,['general'],3
google,erwt222,dit nieuwe systeem met energie werkt echt niet ik denk dat ik het ga verwijderen,nl,0.0,neutral,negative,-1,['battery_issues'],0
google,Kinderboerderij De Heul,heel erg leuk!,nl,0.0,neutral,positive,1,['user_experience'],1
google,Annick Mahieu,"ik krijg geen toegang tot super, raakt niet geactiveerd",nl,0.3333333333333333,positive,negative,-1,['general'],0
google,Ellen Meersman,Leuke speelse manier om een nieuwe taal te leren.,af,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,Gujuman Ion,beste app om talen te leren👍👍👍,no,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience']",2
google,jardy dewerchin,in het begin dat ik het installeerde was dit zeer goed je had 5 hartjes dus kon je 5 fouten maken maar nu is dit veranderd naar 25 energie maar per oefening juist of fout verdwijnt er energie en kan je dus niet veel lessen meer doen per dag zeer jammer,nl,0.0,neutral,negative,-1,"['battery_issues', 'learning_effectiveness', 'lessons_content']",4
google,TOM Vroomen,ik leer Duits heel goed,nl,0.0,neutral,positive,1,['learning_effectiveness'],0
google,Givana Jellema,Dit is leuk ik kon geen engels nu wel! Byeee gurliess,af,0.0,neutral,neutral,0,"['language_availability', 'user_experience']",0
google,Bas Fine,"De gemaakte veranderen zijn alles behalve positief... energie ipv hartjes... is dat een hint om de betaalde versie te activeren ? Dacht het niet. zorg eerst maar dat de app goed draait en de hartjes terugkomen. Anders ga ik, ondanks mn 924 dagen, gewoon wat anders zoeken en is het bye bye Duolingo 👋",nl,0.0,neutral,neutral,0,"['battery_issues', 'language_availability', 'pricing', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",4
google,Okpako de Schepper,"terrible new system with energy like every other ad-filled game. hearts were fair, energy is enough for not even 2 lessons. even if you do well, you're punished and can't make your daily quests anymore. this is slowly gonna make duolingo bleed out of playtime. I'm not paying. education should not be a micro transaction.",en,-0.12357954545454547,negative,neutral,0,"['lessons_content', 'gamification']",3
google,Julian Djie,echt slecht.. sinds de hartjes weg zijn.. Moet ik een advertentie kijken. ENERGIE gaat zelfs op van perfecte lessen. en HET OPLADEN VAN 0 naar 25 energie duurt een dag.. echt niet goed.. ze moeten serieus terug naar hartjes.. ik zou deze app echt niet meer aanraden. en de advertenties geven veel te weinig hartjes om ALLEEN 1 perfecte les te doen als ik dit een 0/5 kon geven zou ik het doen. voelt nu gewoon als een generic cashgrab,nl,0.0,neutral,neutral,0,"['battery_issues', 'app_performance', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Dimitri Teunckens,"Useful app, but does miss some better gramatical explanation, or has no explanation on why an error you made is wrong, you only see the correction itself. The new system with 'Energy' is a serieus negative evolution and frustrating as in the mid of an exercise you run out for no reason. Beginning of the end?",en,-0.03295454545454545,neutral,neutral,0,['user_experience'],3
google,Rohan Segers,Duolingo laat je heel snel en gemakkelijk talen leren en het uiltje erin motiveert je ook altijd.,nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience', 'gamification']",4
google,Tanja Vinke-Smeenge,"Ik heb een streak van bijna 1000 dagen en heb meer heel veel plezier geleerd meer deze app maar ik merk dat ik sinds het nieuwe energie systeem ipv hartjes er weinig lol meer aan beleef. Voorheen kon je gerust meerdere lessen doen maar nu is je energie op na twee lessen ookal is het foutloos, puur omdat je soms iets langer bezig bent om een opdracht te lezen, wat logisch is als je een vreemde taal leert... Jammer Duolingo, dit is echt een domme zet van jullie geweest!",nl,1.0,positive,negative,-1,"['battery_issues', 'language_availability', 'lessons_content', 'user_experience', 'gamification']",0
google,R. Langenberg en H.D. Bodbijl,Fijne app! Jammer dat het vrij prijzig is en niet de optie bevat om levebslang aan te schaffen.,nl,0.0,neutral,negative,-1,['user_experience'],2
google,Suzanne M,"Helaas na bijna 4 jaar heb ik ook die irritante energie levels gekregen, net zoals nieuwe en iPhone gebruikers. De lol gaat er nu wel af want als ik dan dubbele XP krijg voor zoveel minuten dan zie ik dat niet terug bij de tijd, alleen nog de minuten die ik had. Vervolgens heb je geen dubbele of driedubbele XP meer en vaak ook nog geen energie meer om het te volbrengen.",nl,0.4,positive,negative,-3,['battery_issues'],0
google,Len Lestaeghe,Ik kan geen chess leren terwijl er aangegeven word dat alle andere mensen dit wel kunnen. Waarom kan ik het niet? En kunnen jullie het fiksen? Hopelijk word sit probleem snel opgelost!,nl,0.0,neutral,negative,-3,"['battery_issues', 'learning_effectiveness']",0
google,K V,Sinds het energie balkje kun je maar 2 lessen doen. Jammer 👎,nl,0.0,neutral,negative,-1,"['battery_issues', 'lessons_content']",4
google,Wendy Pendy,"Went from 5 stars to 1. Was great, now sucks because of the change from hearts to energy. Please fix this duolingo. I am looking for another learning program. And I am not the only one. Almost 700 days.",en,0.16666666666666666,positive,neutral,0,['gamification'],3
google,Eleanor Kuilman,"The course is too easy, the math and music isnt available for some reason. Where do i get that?",en,0.4166666666666667,positive,neutral,0,['general'],3
google,R Terpstra,sucks after the update. the energy levels sucks give us the prefious harts back,en,-0.19999999999999998,negative,neutral,0,['general'],3
google,brenda Brenda van soest,het is zo leerzaam,nl,0.0,neutral,neutral,0,['learning_effectiveness'],1
google,Warto,New energy system discourages learning.,en,0.13636363636363635,positive,neutral,0,['general'],3
google,Toussaint Biesmans,leuk en leerzaam,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Jacobien Ten Berge,top app!,en,0.625,positive,neutral,0,['user_experience'],2
google,Martijn Scholtens,"The app is great, but the notification system is horrible and pushy. I understand that you want to drive app engagement, but it is insane to remind people every day in the app that they turned off notifications (since they don't like your push approach). The app icon faces that show a level of anger I was not aware it existed, is another annoying thing (and thus removed your icon from my homescreen). To me this is a fantastic excuse to move to the next good language learning app.",en,-0.17750000000000002,negative,neutral,0,['user_experience'],3
google,Hendrika De Wit,leerzaam,nl,0.0,neutral,neutral,0,['learning_effectiveness'],1
google,B. v. Kessel,"het was een fijne app maar sinds de hartjes zijn veranderd in energie is het veel minder leuk. Je kunt veel minder lessen maken op een dag, tenzij je betaalt of eindeloos veel advertenties bekijkt. Hopelijk passen ze dit nog aan.",nl,0.0,neutral,positive,2,"['battery_issues', 'language_availability', 'pricing', 'lessons_content', 'user_experience']",4
google,Frans Van der Velden,super fun learning... just don't miss your lesson...or else something will happen...,en,0.31666666666666665,positive,positive,1,"['lessons_content', 'user_experience']",4
google,marion van Cruchten,"1 ster omdat ik niet meer relaxed mijn lesjes kan doen. Door het energiesysteem moet je nu razendsnel door je lesjes heen. Geen tijd om goed te kijken en de zinnen te herhalen. Zonder ook maar 1 fout te maken kan ik hooguit 2,5 lesjes maken. Dit is echt balen, ik vond het zo'n leuke app, maar nu niet meer.",nl,0.0,neutral,neutral,0,"['battery_issues', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Karima Ambari,het is heel leuk spel,nl,0.0,neutral,positive,1,['user_experience'],1
google,Jettie Schelhaas,eerste kennismaking tot nu toe leuk en leerzaam,af,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Robert de Keijzer,new energy update sucks,en,-0.08181818181818182,neutral,neutral,0,['general'],4
google,Leo Ruinard,spelender wijze leren.,nl,0.0,neutral,neutral,0,['learning_effectiveness'],4
google,Noes 1974,erg makkelijk om een nieuwe taal te leren alleen jammer van de reclame die je moet kijken om sneller te willen leren. maar verder top!,nl,0.625,positive,negative,-1,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,kevin crabbe,echt leuk je kan in 1 dag een nieuwe moeilijke taal leren,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",1
google,Olivia Arts,De nieuwe update met energie is helemaal niks. advertenties spelen niet af en je krijgt dus geen nieuwe energie erbij. Het loopt ook super snel leeg. Geen idee waarom dit is gedaan,nl,0.3333333333333333,positive,negative,-1,['battery_issues'],4
google,Willie Koelewijn,Superleuk om elke dag wat woorden/zinnen te leren.,af,0.0,neutral,positive,2,"['learning_effectiveness', 'user_experience']",4
google,Richard Roozendaal,Jammer dat de hartjes zijn vervangen door energie. Het lijkt erop dat Duolingo alleen geld wil zien ipv een leerervaring te bieden. Misschien toch eens zoeken naar een app waar dit soort dingen niet worden gedaan? Jammer Duolingo...,nl,0.0,neutral,negative,-2,"['battery_issues', 'pricing', 'user_experience', 'gamification']",4
google,Ali Dur,Learn well in Turkish.,en,0.0,neutral,neutral,0,['general'],4
google,Sebnem Bosman,leuke manier om les te leren,fr,0.0,neutral,positive,1,"['learning_effectiveness', 'lessons_content', 'user_experience']",4
google,Janice van Ginkel,"het is superleuk, maar soms kloppen zinnen niet",nl,0.0,neutral,positive,1,['user_experience'],4
google,Marije Labrujere,Sinds het omzetten van de hartjes naar een batterij is de app echt heel erg achteruit gegaan. Het gaat hier steeds meer om geld. Niet oke!,nl,0.0,neutral,negative,-1,"['battery_issues', 'pricing', 'user_experience']",4
google,Qi Gong,"The points system is completely wrong. How is it possible that if you don't make any mistakes, you still end up with 0 points for 2 lessons?!",en,-0.25,negative,neutral,0,['lessons_content'],3
google,Sani Al-Moussa,"The new energy system, which replaced the original heart system, is absolutely horrible. The five hearts system wasn't amazing, but at least you didn't get punished for finishing lessons. Sometimes you do get rewarded some energy ""points,"" but it isn't enough. The app itself was quite good for language learning (except for Arabic and Hebrew, Hebrew missed a lot of sounds and stuff, and Arabic had grammar mistakes and too literal translations) and for cognitive things.",en,0.07305194805194806,neutral,neutral,0,"['lessons_content', 'user_experience']",3
google,Arda Ayguzer,Kan geen chess lessen vinden,nl,0.0,neutral,negative,-1,['lessons_content'],4
google,marleen dufour,leuk om te doen💪,af,0.0,neutral,positive,1,['user_experience'],1
google,Joyce Brugman,je leert talen bevoordeeld engels a s je dat nog niet weet of Duits of arabisch je leert het allemaal op duolingo daarom je ik deze app het leert me engels op een goede en leuke manier,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience', 'gamification']",4
google,Dhr Karamanoğlu,echter zijn er toch nog wat enige fouten te vinden.,nl,0.0,neutral,neutral,0,['general'],4
google,Nianne Wierckx,sinds het veranderd is dat je energie krijgt is het niet leuk meer. energieniveau gaat tijdens de oefeningen heel erg snel omlaag. vandaag 31 okt. weer les gedaan. 1e oefening 0 fout. energie al gezakt onder de 10. 2e oefening tot vraag 8. o energie. niet leuk dit. ik ga het nog paar dagen proberen. veranderd er niets stop ik na 880 dagen🥲,nl,0.0,neutral,neutral,0,"['battery_issues', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Wim Godderis,het vervangen van de hartjes door een batterij maakt het niet meer leuk,nl,0.0,neutral,neutral,0,"['battery_issues', 'user_experience']",1
google,Faya Laarman,het is zo handig want je leert het door een spelletje te spelen zo leuk,nl,0.0,neutral,positive,2,['user_experience'],1
google,Een Google-gebruiker,Het is heel laagdrempelig en leuk,nl,0.0,neutral,positive,1,['user_experience'],1
google,Monica van Harten,"vreselijk dat nieuwe gedoe met energie, alles kost energie ook al doe je het goed!!! je kunt nog maar max 3 lessen doen. Wil je meer dan ben je verplicht filmpjes te kijken voor energie. Of flink betalen!! Met de hartjes werkte het stuk beter. Deed je het goed dan kostte het geen hartjes. Nu kun je met foutloos spelen zelfs maar een paar lessen doen. Echt belachelijk!! speel dit al ruim 2 jaar met veel plezier, maar nu???",nl,0.0,neutral,neutral,0,"['battery_issues', 'language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
google,SHAYNE_gamez,the chess course is very fun,en,0.39,positive,neutral,0,['general'],3
google,Melissa,"I have a 1400+ day streak going on and I've seen the app suck more and more. More errors, ads, AI use and now they changed the hearts for energy. Can't even do 5 minutes of learning without them forcing you to pay money. Duolingo has planned it's own downfall. I hope everyone will stop paying money and this money wolf developer will learn this lesson by losing all paying customers.",en,0.525,positive,neutral,0,"['lessons_content', 'user_experience', 'gamification']",3
google,Marnix Viergever,"Ideale app om een taal te leren, gratis maar wel met advertenties. Fouten worden herhaald, maar kost je hartjes. Echter door advertenties extra te kijken kun je blijven leren. Echter sinds de nieuwe energy update kun je als niet betalende gebruiker slechts een paar lessen per dag doen, zelfs als je advertenties kijkt krijg je niet genoeg energy. Het leren gaat hierdoor langzamer, en Legendary lessen zijn nu alleen voor betalende gebruikers (kostte voorheen kristallen)",nl,0.5,positive,negative,-1,"['language_availability', 'pricing', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
google,Sara Owel,Sinds de hartjes weg zijn is het echt niet meer leuk om te spelen. Energie is zo leeg ook als je foutloos speelt. terwijl ik eerst gewoon lange tijd kon spelen is het nu met 5 minuten klaar. WAARDELOOS!!,nl,0.0,neutral,neutral,0,"['battery_issues', 'user_experience']",0
google,Arne Maes,"nieuwe energie systeem ipv hartjes maakt deze app waardeloos, als dit niet snel terug veranderd, zal ik het niet lang meer volhouden en opgeven",nl,0.0,neutral,negative,-1,"['battery_issues', 'user_experience']",0
google,Charlotte Kroon,top,en,0.5,positive,neutral,0,['general'],4
google,Lizzy Delhy,Die nieuwe energie is echt heel demotiverend. Vriendenmissies worden haast onmogelijk en het dagelijks spelen is zo echt niet leuk meer. Dit is echt een misser. Hopelijk komen de hartjes terug!,nl,0.0,neutral,neutral,0,"['battery_issues', 'user_experience', 'gamification']",4
google,Robby Neuville,Het gaat niet meer om kennis verspreiden maar enkel en alleen om het geld,nl,0.0,neutral,negative,-1,['pricing'],4
google,lieselotte thone,"goed, soms wel fout in!",en,0.0,neutral,positive,1,['learning_effectiveness'],4
google,Rowan Fortuin,"Leuke app, maar jammer dat als je een abonnement wilt, dat je dan meteen voor een heel jaar moet betalen, in plaats van maandelijks. Daarom moet ik het helaas met de gratis versie blijven doen.",nl,0.0,neutral,positive,1,"['language_availability', 'pricing', 'user_experience']",2
google,Patrick Baks,great app to learn a language!,en,1.0,positive,neutral,0,['user_experience'],2
google,Melanie Bax,"De update van hartjes naar energiebar is om te huilen. Je wordt gestrafd voor je perfecte levels, gezien het meer energie kost dan oplevert. Zonde...",nl,0.0,neutral,positive,1,['battery_issues'],4
google,keano van velzen,maak het wat leuker,af,0.0,neutral,positive,1,['user_experience'],4
google,Sander Zeepvat,"Sinds de update met bliksems kan je niet meer normaal 2 lessen doen, ook al heb je alles goed. erg slecht. als dit aanblijft zal ik, maar ik denk ook vele andere, een alternatief gaan uitproberen.",nl,0.0,neutral,neutral,0,"['learning_effectiveness', 'lessons_content']",0
google,Bean,"Used to be great, but the new update ruined the app for anyone but the most casual learner. The new 'energy system' was marketed as being beneficial to learning, but is actually just a downgrade to make people pay for the premium version.",en,0.1787878787878788,positive,neutral,0,"['pricing', 'user_experience']",3
google,MiPo,"The app started out great, now the owners are just focussed on grabbing money. The number of ads increased over time to intolerable amounts and the number of lessons you could do without paying decreased over time to a point where the app is useless. Once it was a great way to learn a new language, now the app is just garbage.",en,0.1672727272727273,positive,neutral,0,"['lessons_content', 'user_experience']",3
google,Famthomp,het goed want je kan goed leren,nl,0.0,neutral,positive,1,['learning_effectiveness'],4
google,Danielle van Helvoirt,"fijne app om te leren, maar regelmatig lang onderhoud",nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
google,sonja macht,"helpt lezen, schrijven maar zeker ook praten. Groot voordeel vind ik dat je in je eigen tempo kunt leren: of dat nu snel of traag is. Ook vind je je zwakke punten en leer je die versterken. Bovendien LEUK om te doen. topapp. En ook voor mijn kleine beurs nog betaalbaar",nl,0.0,neutral,positive,1,"['language_availability', 'app_performance', 'pricing', 'learning_effectiveness', 'user_experience', 'gamification']",0
google,Monique Steijn,Veel herhaling dus dat leert fijn.,nl,0.0,neutral,positive,1,['user_experience'],4
google,Sanne Van Heerde-Dijkstra,ik vond het een leuke manier om talen weer op te halen of nieuw te leren. Helaas kan ik door het energiesysteem nu max 2 lessen doen. Niet genoeg om iedere dag 2 of 3 talen bij te kunnen houden. De leertijd wordt zo te kort om echt een leereffect te krijgen. Jammer.,nl,0.0,neutral,negative,-1,"['battery_issues', 'language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Nina van den heuvel,since the last update the game has really gone down hill. No more hearts for life but an energy bar which takes of energy even if the answers are correct. This means you can play max 2-3 games a day without having to refill.. They try to make you buy the paid version and sell it as a free lamguage learning game but started using AI for voices now too.,en,-0.08650793650793652,neutral,neutral,0,['general'],3
google,Familie Servaas,goed ik kan goed leren,af,0.0,neutral,positive,1,['learning_effectiveness'],4
google,Berend Veldkamp,"With the stupid Energy system that was recently introduced, you can finish no more than two lessons before running out of energy. I'm sorry we cannot give less than one star",en,-0.3433333333333333,negative,neutral,0,['lessons_content'],3
google,Hiyab Tseadu,dit app is echt heel erig leuk en goed ik geef het echt 10/10 steren het is erg leuk want als je geen Engels bevoorbeel kan dan kan Duolingo je helpen. en ookemet rekken,nl,0.0,neutral,positive,2,"['language_availability', 'learning_effectiveness', 'user_experience', 'gamification']",1
google,Sylvia Schiphorst,ik kan geen schaken doen niet leuk,nl,0.0,neutral,negative,-1,['user_experience'],1
google,Jaylen Beltman,"Goede taalleerapp, gigantisch naadeel is het energiesysteem, het duurt ontzettend lang om op te laden en kost veel te veel diamanten om volledig op te laden. Irriteert mij mateloos.",nl,0.0,neutral,positive,1,"['battery_issues', 'language_availability', 'app_performance', 'learning_effectiveness', 'user_experience']",4
google,Elf Nanoha,leuke handige vrolijke app,nl,0.0,neutral,positive,2,['user_experience'],2
google,Tyson Henraath,bring back hearts smh,en,0.0,neutral,neutral,0,['general'],4
google,Rita Timmers-Rohaan,"Super irritant die nieuwe manier van werken met het energie (batterij) ding. Opzichtige manier om je richting betaalde versie te laten overgaan. Ook al maak je 0 fouten, binnen twee lesjes moet je minstens 4 advertenties bekijken om verder te kunnen. Wat een flop!!",nl,0.5208333333333333,positive,neutral,0,"['battery_issues', 'language_availability', 'pricing', 'lessons_content']",4
google,Suus,het is echt super leerzaam,nl,0.3333333333333333,positive,positive,1,['learning_effectiveness'],1
google,Alex,"Goed en makkelijk om een andere taal te leren, jammer dat er zoveel reclame is",nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience']",4
google,jan hein Matze,moeilijk zonder te betalen,nl,0.0,neutral,neutral,0,"['language_availability', 'user_experience']",4
google,Iris Gauw,"@Duolingo, you must really, really hate the users of your app, to come up with this horrible new energylevel-system!",en,-0.5431818181818182,negative,neutral,0,"['user_experience', 'gamification']",3
google,Marlies Bomhof,Nieuw energiesysteem maakt leren niet leuk meer!,nl,0.0,neutral,neutral,0,"['battery_issues', 'learning_effectiveness', 'user_experience']",1
google,Maya Mertens,ik vind het heel leuk en ik kan er ook goed uit leren,af,0.0,neutral,positive,2,"['learning_effectiveness', 'user_experience']",0
google,Lindeke de Corte,"was heel leuk, maar sinds de update waarbij hartjes zijn vervangen door energie, waardeloos.",nl,0.0,neutral,positive,1,"['battery_issues', 'user_experience']",1
google,Marcel Postma,Werkt goed en inspirerend. fin dat ik het op de momenten kan doen die mij goed uitkomen en ik op een leuke manier gemotiveerd gehouden word.,nl,0.0,neutral,positive,2,"['learning_effectiveness', 'user_experience']",0
google,Sebastien Teichmann,"gemakkelijk in gebruik, leuk om in italie jezelf te kunnen uitdrukken en dingen te verstaan",af,0.0,neutral,positive,1,['user_experience'],1
google,Vanessa Danneels,uitdagend en leerrijk!,nl,0.0,neutral,neutral,0,['general'],4
google,Paul Catry,Leuke dagelijkse korte bezigheid en je leert nog wat bij. Jammer dat je moet betalen om geen advertenties te krijgen.,nl,0.0,neutral,negative,-1,"['language_availability', 'user_experience', 'gamification']",4
google,Andries Schilt,prima app maar jammer van de energiemeter.,nl,0.0,neutral,negative,-1,"['battery_issues', 'user_experience']",2
google,Nel Depuydt,een hele leuke app,nl,0.0,neutral,positive,1,['user_experience'],2
google,Vera Selles,geweldig leerzaam op een makkelijke mannier,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Helena Saban,je kan alles leeren wat je wilt!!!!!!!♤♡{▪︎□♤》○,nl,0.0,neutral,neutral,0,['lessons_content'],4
google,Donny Oudekerk,erg goe,da,0.0,neutral,neutral,0,['general'],4
google,Ramona De Graaf,ik vind die hartjes van voorheen beter dan maar zo kort te tijd te hebben om een opdracht af te ronden daarna moet je zoveel reclames kijken om weer verder te kunnen en hij loopt de laatste tijd steeds vaker vast.,nl,0.0,neutral,neutral,0,['general'],0
google,marieke peeters,Wat een mega stom systeem die batterij. 2 lessen en halverwege de 2de moest ik stoppen omdat de batterij op was. Met maar 2 fouten had ik met de hartjes nog makkelijk door kunnen gaan. Geld klopperij. Zo leer je niks.,nl,0.0,neutral,neutral,0,"['battery_issues', 'pricing', 'lessons_content', 'user_experience']",0
google,Maarten de Witte,Completely useless. Since they've introduced energy instead of hearts you can get a maximum of one lesson before your energy runs out and you'd have to watch tons of adds to get more energy unless you buy SuperDuolingo. It isn't focused on teaching its users anymore. It's focus has shifted to money entirely,en,0.0,neutral,positive,1,"['lessons_content', 'gamification']",3
google,Noor,vroeger denk de ik dat het niet leuk is MAAR NU VIND IK HET COOOOOOL 5 STEREN en ik leer dukts en spaans Kaffee mit Tee bitte hehe,af,0.0,neutral,neutral,0,"['language_availability', 'user_experience']",0
google,Dani van der Linde,"hele fijne leer app, maar wel een beetje gek dat je begint met leren van eten in plaats van jezelf voorstellen.",nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
google,Rixt Hansma,het is goed leerzaam. en leuk om te doen,nl,0.0,neutral,positive,2,"['learning_effectiveness', 'user_experience']",1
